compile_lector.sh	54	48	54	51	1396	1399	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_lector.sh	54	48	54	51	1396	1399	erratum	lint:nt-negata	nt-negata		
compile_sputnik.sh	59	48	59	51	1478	1481	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_sputnik.sh	59	48	59	51	1478	1481	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	180	50	180	53	6278	6281	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	186	47	186	50	6431	6434	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	186	47	186	50	6431	6434	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	197	52	197	55	6816	6819	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	197	52	197	55	6816	6819	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	207	52	207	55	7122	7125	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	207	52	207	55	7122	7125	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	219	54	219	57	7580	7583	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	219	54	219	57	7580	7583	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	241	52	241	55	8460	8463	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	241	52	241	55	8460	8463	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	255	52	255	55	9006	9009	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	255	52	255	55	9006	9009	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	270	52	270	55	9656	9659	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	270	52	270	55	9656	9659	erratum	lint:nt-negata	nt-negata		
compile_tests.sh	485	50	485	53	18564	18567	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	575	46	575	49	21443	21446	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
compile_tests.sh	575	46	575	49	21443	21446	erratum	lint:nt-negata	nt-negata		
crusta/arbor.sh	27	34	27	37	1069	1072	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/arbor.sh	27	34	27	37	1069	1072	erratum	lint:nt-negata	nt-negata		
crusta/coctum.sh	27	34	27	37	1069	1072	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/coctum.sh	27	34	27	37	1069	1072	erratum	lint:nt-negata	nt-negata		
crusta/compile_probationes.sh	102	49	102	52	3482	3485	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	119	43	119	46	4288	4291	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	119	43	119	46	4288	4291	erratum	lint:nt-negata	nt-negata		
crusta/compile_probationes.sh	128	38	128	41	4495	4498	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	128	38	128	41	4495	4498	erratum	lint:nt-negata	nt-negata		
crusta/compile_probationes.sh	145	38	145	41	5200	5203	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	145	38	145	41	5200	5203	erratum	lint:nt-negata	nt-negata		
crusta/compile_probationes.sh	157	38	157	41	5608	5611	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	157	38	157	41	5608	5611	erratum	lint:nt-negata	nt-negata		
crusta/compile_probationes.sh	172	38	172	41	6204	6207	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/compile_probationes.sh	172	38	172	41	6204	6207	erratum	lint:nt-negata	nt-negata		
crusta/computus.sh	28	34	28	37	999	1002	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/computus.sh	28	34	28	37	999	1002	erratum	lint:nt-negata	nt-negata		
crusta/facies.sh	43	34	43	37	1839	1842	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/facies.sh	43	34	43	37	1839	1842	erratum	lint:nt-negata	nt-negata		
crusta/oraculum.sh	46	34	46	37	2202	2205	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
crusta/oraculum.sh	46	34	46	37	2202	2205	erratum	lint:nt-negata	nt-negata		
css/compile_probationes.sh	100	49	100	52	3399	3402	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	117	43	117	46	4199	4202	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	117	43	117	46	4199	4202	erratum	lint:nt-negata	nt-negata		
css/compile_probationes.sh	126	38	126	41	4406	4409	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	126	38	126	41	4406	4409	erratum	lint:nt-negata	nt-negata		
css/compile_probationes.sh	143	38	143	41	5108	5111	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	143	38	143	41	5108	5111	erratum	lint:nt-negata	nt-negata		
css/compile_probationes.sh	155	38	155	41	5513	5516	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	155	38	155	41	5513	5516	erratum	lint:nt-negata	nt-negata		
css/compile_probationes.sh	170	38	170	41	6103	6106	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/compile_probationes.sh	170	38	170	41	6103	6106	erratum	lint:nt-negata	nt-negata		
css/computus.sh	28	34	28	37	966	969	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
css/computus.sh	28	34	28	37	966	969	erratum	lint:nt-negata	nt-negata		
gesta/compile_probationes.sh	100	43	100	46	3677	3680	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/compile_probationes.sh	100	43	100	46	3677	3680	erratum	lint:nt-negata	nt-negata		
gesta/compile_probationes.sh	107	48	107	51	3885	3888	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/compile_probationes.sh	107	48	107	51	3885	3888	erratum	lint:nt-negata	nt-negata		
gesta/compile_probationes.sh	119	38	119	41	4324	4327	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/compile_probationes.sh	119	38	119	41	4324	4327	erratum	lint:nt-negata	nt-negata		
gesta/compile_probationes.sh	133	38	133	41	4774	4777	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/compile_probationes.sh	133	38	133	41	4774	4777	erratum	lint:nt-negata	nt-negata		
gesta/compile_probationes.sh	91	49	91	52	3324	3327	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/fori.sh	44	35	44	38	1481	1484	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/fori.sh	44	35	44	38	1481	1484	erratum	lint:nt-negata	nt-negata		
gesta/fori.sh	60	38	60	41	1857	1860	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/fori.sh	60	38	60	41	1857	1860	erratum	lint:nt-negata	nt-negata		
gesta/fori.sh	70	19	70	22	2179	2182	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/fori.sh	70	19	70	22	2179	2182	erratum	lint:nt-negata	nt-negata		
gesta/fori.sh	72	34	72	37	2264	2267	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/fori.sh	72	34	72	37	2264	2267	erratum	lint:nt-negata	nt-negata		
gesta/frigida.sh	32	19	32	22	1174	1177	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/frigida.sh	32	19	32	22	1174	1177	erratum	lint:nt-negata	nt-negata		
gesta/frigida.sh	34	34	34	37	1259	1262	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/frigida.sh	34	34	34	37	1259	1262	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	104	19	104	22	4041	4044	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	104	19	104	22	4041	4044	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	106	34	106	37	4126	4129	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	106	34	106	37	4126	4129	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	60	35	60	38	2524	2527	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	60	35	60	38	2524	2527	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	73	48	73	51	2896	2899	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	73	48	73	51	2896	2899	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	82	38	82	41	3232	3235	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	82	38	82	41	3232	3235	erratum	lint:nt-negata	nt-negata		
gesta/tabularium.sh	92	38	92	41	3581	3584	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabularium.sh	92	38	92	41	3581	3584	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	53	35	53	38	2100	2103	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	53	35	53	38	2100	2103	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	66	48	66	51	2472	2475	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	66	48	66	51	2472	2475	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	75	38	75	41	2808	2811	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	75	38	75	41	2808	2811	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	85	38	85	41	3157	3160	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	85	38	85	41	3157	3160	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	95	19	95	22	3494	3497	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	95	19	95	22	3494	3497	erratum	lint:nt-negata	nt-negata		
gesta/tabulariumd.sh	97	34	97	37	3579	3582	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
gesta/tabulariumd.sh	97	34	97	37	3579	3582	erratum	lint:nt-negata	nt-negata		
html/arbor.sh	27	34	27	37	1044	1047	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/arbor.sh	27	34	27	37	1044	1047	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	102	49	102	52	3489	3492	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	119	43	119	46	4314	4317	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	119	43	119	46	4314	4317	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	128	38	128	41	4521	4524	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	128	38	128	41	4521	4524	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	144	38	144	41	5120	5123	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	144	38	144	41	5120	5123	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	158	38	158	41	5674	5677	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	158	38	158	41	5674	5677	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	170	38	170	41	6081	6084	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	170	38	170	41	6081	6084	erratum	lint:nt-negata	nt-negata		
html/compile_probationes.sh	185	38	185	41	6673	6676	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/compile_probationes.sh	185	38	185	41	6673	6676	erratum	lint:nt-negata	nt-negata		
html/computus.sh	28	34	28	37	979	982	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
html/computus.sh	28	34	28	37	979	982	erratum	lint:nt-negata	nt-negata		
materia/compile_probationes.sh	109	43	109	46	3956	3959	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/compile_probationes.sh	109	43	109	46	3956	3959	erratum	lint:nt-negata	nt-negata		
materia/compile_probationes.sh	118	38	118	41	4163	4166	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/compile_probationes.sh	118	38	118	41	4163	4166	erratum	lint:nt-negata	nt-negata		
materia/compile_probationes.sh	131	38	131	41	4586	4589	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/compile_probationes.sh	131	38	131	41	4586	4589	erratum	lint:nt-negata	nt-negata		
materia/compile_probationes.sh	146	38	146	41	5184	5187	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/compile_probationes.sh	146	38	146	41	5184	5187	erratum	lint:nt-negata	nt-negata		
materia/compile_probationes.sh	93	49	93	52	3185	3188	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/coquere.sh	45	38	45	41	1751	1754	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/coquere.sh	45	38	45	41	1751	1754	erratum	lint:nt-negata	nt-negata		
materia/coquere.sh	53	34	53	37	2076	2079	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/coquere.sh	53	34	53	37	2076	2079	erratum	lint:nt-negata	nt-negata		
materia/coquere.sh	60	34	60	37	2360	2363	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/coquere.sh	60	34	60	37	2360	2363	erratum	lint:nt-negata	nt-negata		
materia/shim_probare.sh	38	38	38	41	1648	1651	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/shim_probare.sh	38	38	38	41	1648	1651	erratum	lint:nt-negata	nt-negata		
materia/shim_probare.sh	48	34	48	37	2089	2092	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
materia/shim_probare.sh	48	34	48	37	2089	2092	erratum	lint:nt-negata	nt-negata		
md/arbor.sh	27	34	27	37	1022	1025	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/arbor.sh	27	34	27	37	1022	1025	erratum	lint:nt-negata	nt-negata		
md/census.sh	36	34	36	37	1495	1498	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/census.sh	36	34	36	37	1495	1498	erratum	lint:nt-negata	nt-negata		
md/compile_probationes.sh	101	49	101	52	3448	3451	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	118	43	118	46	4246	4249	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	118	43	118	46	4246	4249	erratum	lint:nt-negata	nt-negata		
md/compile_probationes.sh	127	38	127	41	4453	4456	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	127	38	127	41	4453	4456	erratum	lint:nt-negata	nt-negata		
md/compile_probationes.sh	143	38	143	41	5050	5053	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	143	38	143	41	5050	5053	erratum	lint:nt-negata	nt-negata		
md/compile_probationes.sh	155	38	155	41	5454	5457	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	155	38	155	41	5454	5457	erratum	lint:nt-negata	nt-negata		
md/compile_probationes.sh	170	38	170	41	6042	6045	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/compile_probationes.sh	170	38	170	41	6042	6045	erratum	lint:nt-negata	nt-negata		
md/computus.sh	28	34	28	37	963	966	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/computus.sh	28	34	28	37	963	966	erratum	lint:nt-negata	nt-negata		
md/extenta.sh	33	34	33	37	1294	1297	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/extenta.sh	33	34	33	37	1294	1297	erratum	lint:nt-negata	nt-negata		
md/html.sh	27	34	27	37	1051	1054	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
md/html.sh	27	34	27	37	1051	1054	erratum	lint:nt-negata	nt-negata		
officina/amalgamare.sh	106	34	106	37	4161	4164	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/amalgamare.sh	106	34	106	37	4161	4164	erratum	lint:nt-negata	nt-negata		
officina/amalgamare.sh	50	38	50	41	1610	1613	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/amalgamare.sh	50	38	50	41	1610	1613	erratum	lint:nt-negata	nt-negata		
officina/amalgamare.sh	59	38	59	41	1964	1967	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/amalgamare.sh	59	38	59	41	1964	1967	erratum	lint:nt-negata	nt-negata		
officina/amalgamare.sh	73	38	73	41	2580	2583	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/amalgamare.sh	73	38	73	41	2580	2583	erratum	lint:nt-negata	nt-negata		
officina/captare.sh	167	38	167	41	5550	5553	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/captare.sh	167	38	167	41	5550	5553	erratum	lint:nt-negata	nt-negata		
officina/captare.sh	169	23	169	26	5633	5636	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/captare.sh	169	23	169	26	5633	5636	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	102	34	102	37	3496	3499	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	102	34	102	37	3496	3499	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	47	38	47	41	1504	1507	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	47	38	47	41	1504	1507	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	56	34	56	37	1827	1830	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	56	34	56	37	1827	1830	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	65	38	65	41	2108	2111	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	65	38	65	41	2108	2111	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	75	34	75	37	2513	2516	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	75	34	75	37	2513	2516	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	84	34	84	37	2862	2865	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	84	34	84	37	2862	2865	erratum	lint:nt-negata	nt-negata		
officina/colloquium.sh	93	34	93	37	3175	3178	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/colloquium.sh	93	34	93	37	3175	3178	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	106	43	106	46	3824	3827	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	106	43	106	46	3824	3827	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	121	38	121	41	4416	4419	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	121	38	121	41	4416	4419	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	133	34	133	37	4854	4857	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	133	34	133	37	4854	4857	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	145	34	145	37	5296	5299	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	145	34	145	37	5296	5299	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	154	34	154	37	5625	5628	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	154	34	154	37	5625	5628	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	155	19	155	22	5658	5661	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	155	19	155	22	5658	5661	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	170	34	170	37	6305	6308	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	170	34	170	37	6305	6308	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	171	19	171	22	6338	6341	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	171	19	171	22	6338	6341	erratum	lint:nt-negata	nt-negata		
officina/compile_probationes.sh	184	34	184	37	6842	6845	erratum	lint:nt-aequalitas	'-nt' aequalitatem perdit: in eodem secundo opus TACITE omittitur		
officina/compile_probationes.sh	184	34	184	37	6842	6845	erratum	lint:nt-negata	nt-negata		
